ID,name,start_year,max_hole
7202218434,Christine Morin,1994,2
25927730400,J. Pierre Viland,2008,18
6602516501,Eric Wohlstadter,2010,20
7404851782,Gordon K. Lee,2011,21
6504694129,Fatiha Mrabti,2007,17
7005106453,J. L. Starck,1990,1
36135636900,Laurent Hartert,2009,19
6505944355,M. C. Angonin,2004,19
15925418200,I. Hibon,2005,17
56971308700,Stéphane Praud,1995,23
57193138812,Felipe R.G. Daher,2016,26
7102950362,Kazuya Shinoda,2018,28
57205898580,Yvon Cordier,2016,28
24829602600,Kateřina Slaninová,2016,25
7401929138,Xiaoqing Ding,2016,13
8651811100,Jean Claude Martin,1993,19
57136835200,G. Mauguen,2014,28
6504833507,Christian Massol,2004,27
7401545200,Rita V. Rodríguez,2002,12
8729707000,Roberto Bruttomesso,2014,22
55795799300,Przemyslaw Uznanski,2013,23
55856965000,G. Molla,2013,25
57198797169,H. Zaragoza,1997,20
7003555166,S. Rabe,2003,15
57188976697,Zhiqiang Yao,2013,23
36570267900,Zhaohan He,2013,23
7005337720,M. Rioux,2005,14
57196120633,Kounalis Emmanuel,1991,27
8342931300,Sophie Donnet,2004,22
6701531696,E. Sönmez,2003,13
35190902100,Michelle Cristina Araujo Picoli,2018,28
12761426600,Suresh Mathivanan,2012,25
35254043300,Renato E.N. Moraes,2009,19
6603001452,S. Bonney,1996,22
55956124100,J. M. Lerat,2004,14
57190386009,Mouna Ben Brahim,2016,26
7003475817,U. Gennser,1994,24
57196233045,Eric Bourhis,2004,14
8573566000,J. Rynkiewicz,2003,11
57140174700,Fasih Haider,2017,27
27368038600,Gérald Lepage,2006,16
57073036200,Claudiu Tǎnase,2011,21
55216811100,O. Péron,2006,17
55666781200,Carlos Cardenas,2009,27
6602657503,Wander Cesário,2000,11
56250643200,Maurice Salles,1990,20
55884846500,Erik Aurell,1992,15
36720488500,Demontoux Frangois,2010,20
36984641500,Vishakha Sharma,2013,23
7004959652,F. Combes,1991,12
57156507600,Pranava Swaroop Madhyastha,2016,26
6602824438,Nick Craswell,2008,18
55883810400,E. Pareja,2015,28
36810164800,M. Tomasini,2002,14
7202241426,D. W. Townsend,2000,14
57200600850,O. Le Crenier,2017,27
7003818876,N. Kitawaki,1993,25
15135055200,Dane R. Austin,2011,23
35190508300,Martin Jaggi,2012,22
54893384400,Aida Jarraya,2012,21
6602357737,Thomas Philip Runarsson,2012,22
7003665075,Sergei Tretiak,2001,15
35170371300,S. Loaëc,2010,20
6506649703,J. Soto-Andrade,1991,27
36917163100,Alexandre Lacasse,2006,16
57207139017,Zhenfu Cao,2018,28
7401840228,A. Meyer,1996,18
7202585651,Charles Barton,2010,20
36133464100,Alexandru Liviu Olteanu,2011,21
56997403300,D. Raujol,2000,18
15122590600,Vincent Naessens,2014,24
34869177500,Augusto Aubry,2018,20
57201383817,M. Mallouli,2018,28
57204682078,Faten Fakhfakh,2016,26
6701849067,Jean Pierre Jouannaud,1990,2
7003629509,D. Schoevaert,1990,22
57199495105,Adrian Martin,2016,26
6603208640,Gérard Hamiache,1999,20
6602523134,E. Tomaszewicz,2011,21
56971377800,Olivier Paterour,2016,26
6603049481,J. P. Picat,1995,12
56251124200,Jorgen D'Hondt,2005,20
57201636526,Bernard Peyaud,1990,19
7402088360,N. Takeda,2001,17
57190120836,Florian Busso,2016,26
7102720862,J. C. Rodier,1990,10
18133521500,Khaled Bahlali,1996,19
7005184770,Simon Félix,2001,24
7103263127,Cristina M.B. Monteiro,2004,21
36664696700,Wei Gu,2010,20
7102050953,Tom Ray,1995,12
55913861800,F. Baccar,2013,25
57195661109,L. Mé,1998,20
55890878900,Nadjib Badache,1997,7
6507583014,E. Postek,2006,17
56096945700,K. S. Sesh Kumar,2013,23
18633284600,Andrea Ancora,2007,17
15072198500,F. Mechighel,2008,24
23008163600,C. Durand,2006,16
35562812000,Cristina M. Pinotti,2009,18
7006661572,J. N. Bricout,1990,28
57204637885,Manuelle Diemer,2018,28
26029532400,Achraf Ben Miled,2009,18
6701375674,George Leshkevich,2015,25
57196054178,Roman S. Kiselev,2017,27
6603057559,Pekka Pirinen,2005,26
57148128800,Björn Borgmann,2018,28
7103014514,Jean Pierre Chŕetien,1993,16
6505877898,F. Männle,2012,22
23397126900,Su Hwan Hwang,2007,17
8624941100,X. Sun,2008,18
36971550600,Tosiyasu Kunii,2002,16
55842443300,Anuj Grover,2013,23
57192554549,Sorin Iacob,2016,26
57198911786,Masao Ito,2005,15
26023868900,Sébastien Sannac,2009,18
6506385022,A. Slesar,2004,16
6508136764,A. Laidoune,2004,20
6602731260,G. De Domenico,2000,18
57111269700,Mumtaz Ahmad,2015,25
57202703805,Davide Sangiorgi,2014,24
55482872400,A. G.A. Brown,1997,20
35740238100,Florent Di Meo,2009,22
6602980590,Danielle Ducrot,1997,7
55608341200,Eber Espino Garibay,2012,22
6506102156,G. Guirleo,2001,26
14833990600,Igor Ciril,2006,16
24722269600,Emilie Warrick,2008,23
6602189954,M. Annabi,1998,16
56457758500,Jacques Chretien,2014,24
55604454100,Claude Kircliner,1998,20
35400703400,Koichi Takeuchi,2007,20
57195971770,Jiabei Xu,2017,27
57199780514,Y. Dora Cai,2008,18
36715456100,H. Patel,2016,23
8561294600,Bjoern Peters,2003,23
36620518000,Pascaline Neveu,2010,22
14623351700,Rainer Palm,1995,21
6603115764,Andre Boulouard,1994,22
6602177238,Olivier Bonin,1998,15
22734878800,Raúl Montoliu,2017,26
56202041300,Abbas Albarazanchi,2014,24
55761764700,Zhihui Wei,2018,26
26321313600,Annette Bieniusa,2012,22
6602989290,M. Rooryck,1990,28
6602464992,Muriel Vayssier-Taussat,1999,26
36642117200,Florence Nadal,2010,20
15059586800,Kevin Nolan,2014,25
7801511826,L. Boutté,2001,16
36659908100,Kaouther Ibn Taarit,2011,21
24469840900,Aymen Chalouf,2007,17
23392139000,Benoît Cerutti,2008,21
56810220600,Sangwook Bae,2015,25
56038518700,Van Minh Le,2014,23
55327482400,Aristeu da Silveira Neto,2015,25
35084965900,Fabien Calcado,2009,19
24399010000,Pär Jelger,2008,18
6603120842,S. Jacquey,1994,12
6507359421,Marion Benetiere,2000,17
55795968900,Kim Manuel Klein,2016,26
57190798878,Grigori German,2017,25
56203550100,Uwe Terton,2018,28
7006748626,W. P. Leemans,1999,14
57196678100,Pascale Zaraté,1991,27
7004373267,Alain Brunelle,1991,18
55322912900,Dominik Kirchler,2011,22
6504225528,Thomas Morineaux,2002,16
14524394100,Simon Boitard,2006,21
7007153344,A. Bondeson,1996,22
57200254610,G. Lorin,2017,27
6507037516,Loïc Thébault,2001,12
55293707200,Fabrice Pautot,2012,22
57202971540,E. Ortego Martinez,2011,21
56897193000,Dhouha Jemal,2015,25
56808380400,Qianyun Zhang,2015,25
16178084000,Loïc Lemiègre,2002,23
6602695375,Emmanuel Drouard,2001,12
10042680700,Bor Yuh Evan Chang,2007,17
57197993885,O. Moreau,2000,18
56262883000,Helmuth Haak,2006,19
56530887900,J. A. Sánchez,2016,26
57203353768,A. Hamadi,2018,28
16021674800,Peter Frolkovič,2007,19
14629571100,M. Thalheim,2006,16
6603632862,Brigitte Kahn-Perlès,1994,23
6504356603,David Jouglet,2004,14
55968041700,N. Charabot,2014,23
7201384936,Thomas Hahn,1996,22
14032185300,Chantal Panem,2003,13
57201557652,Nour Haidar,2018,28
36021797700,Shinta Sugimoto,2007,17
57190955700,Armel Simo Fotso,2017,27
7003468900,S. Ben Nasrallah,1991,10
57196054608,Mariana Patricio,2017,27
55780176900,Leslie Montloin,2013,22
6507947889,G. Chamilothoris,1990,27
57188756531,Anne Sarah Briand,2015,25
7003907720,J. G. Planes,1995,17
56949448800,Zhuosheng Lin,2017,27
55154612200,Haikui Li,2007,17
57194872739,Paul Oumaziz,2017,27
55264516300,M. Eggleston,2017,27
57196701715,Johannes van der Pol,2018,28
34973286700,Carolina Paschetta,2017,27
16041527600,Claire Brun,2006,27
56179766500,Nuria Cuartero-Soler,2015,25
57200079266,Guillaume Wisniewksi,2017,27
15520759200,Thomas L. Huber,2017,27
6506786278,Cássio Ditzel Kropiwiec,2008,18
37078887000,Mausumi Chattopadhyaya,2016,26
17346682000,H. Nasui,2006,16
23089739100,Astrid Weiss,2009,18
8875077200,Valentin Jijkoun,2007,16
8954556200,Arkadev Chattopadhyay,2007,17
7006710438,Han J. Dijkstra,1994,24
35351325900,Simon Cawley,2005,15
56419802400,Emmanuel Malherbe,2015,24
7006628904,Jean Roncali,1990,14
6505659742,M. Scoreggio,2002,16
42962377900,Manisha Pujari,2011,21
57200274357,Mathieu Bernard,2017,27
7005998537,Mark L. Grimes,2013,23
57206453479,J. Corsetti,2018,28
12758685100,I. Semeniouk,1997,24
36728491000,H. Sherry,2010,20
6506862781,Fend Gharsalli,2002,14
7004284159,António Ruano,2014,24
57190130910,Nicolae Dan Becherescu-Barbu,2016,26
12806214600,A. Boignard,2002,17
23099287300,Ravinder Chutani,2009,19
55263776800,E. B. Nogueira,2013,22
24483949600,H. Ribot,2007,18
56288752400,Khadija Lekdioui,2017,24
6603244509,Maria Travasso,2013,26
6507504186,V. Lapeyrère,2003,15
56442748200,Frank Julca-Aguilar,2015,24
14826501000,Daren Erikson,2010,20
36702795000,Khaled Walid Hidouci,2012,22
56619578800,Cyril Carincotte,2008,18
50061248400,Carlos Guimarães,2013,23
14023450800,José Rodríguez,2008,18
6701813895,F. Montaigne,1998,21
7403032147,Michal Katz,1991,17
57198990799,L. Yang,2006,16
7801684823,W. Wafo,1994,24
7202123241,Jean Philippe Pons,2003,13
6506301119,Jean F. Virepinte,1997,21
56898915900,Youcef Attaf,2016,25
6603976320,P. Vilbé,1990,10
16743792600,M. Davidkova,2005,15
6602559329,Thierry Berthoud,2007,17
7401900665,Yinan Qi,2016,26
8282729600,N. D.Lanzillotti Kimura,2005,15
25422063300,Bernhard Gschloessl,2008,18
55574201017,J. W. Roberts,2001,17
57194233781,Pierre Castel,2017,27
37009268700,Yuko Shimoda,2018,28
54882871400,Elisa Lavagnino,2011,21
56111884800,Brahmadeep,2013,24
7103034687,T. Tomiyama,2009,20
6506484129,Leandro Krug Wives,2008,18
57190122034,Pierre Carlier,2016,26
14049731500,J. Barjon,2001,14
6701793814,Jacques Garrigue,1993,13
36169545700,Van Minh Nguyen,2010,20
6701567830,F. Thouverez,1991,11
56150673000,Fourches N.,1991,19
8068360900,P. Verhoeve,2003,16
8348276200,Mohammed Boulemden,2011,22
24764399300,J. Antic,2009,19
14424609400,Alexander Zimper,2012,22
35148455700,E. Le Pennec,2009,19
55777237300,Rens W. van der Heijden,2015,25
57201277545,Marco Paolieri,2010,20
54581738900,Anthony Vacher,2009,28
8276584100,Gael Le Mahec,2004,18
57193431483,Fatiha Naoui-Outini,2016,27
36086090900,Vincent Drevelle,2009,19
55891426100,Idir Aït Sadoune,2008,18
8090235100,Luca Giuggioli,1998,27
7202273499,Peter T. Gallagher,1999,22
6603229135,Fabienne Floret,2000,14
55915874600,H. I. Faraoun,2004,23
56607311000,B. Ayachi,2015,27
57192092870,Thomas Potelon,2016,26
6603890181,Vincent Aimez,1998,20
6505863459,Martine Cocaud,2001,17
56242612300,Martin Loesdau,2017,27
57202507893,Clement Santini,2018,28
36632699100,Bilal Nehme,2018,20
24366431400,Razak Loutou,2007,17
12142553100,Emeric De Foucauld,2004,10
6506377233,Sandrine Pessaud,1995,21
57194647010,Yifan Qie,2017,28
23486459300,Nicolas Renault,2005,24
57196473316,Michel Chesnais,1990,28
7102631365,Caroline Nicol,1991,18
6701693796,Michel Rappolt,2006,16
12242477700,Federico Divina,2017,27
12800427000,Taras Voznyak,2009,19
35222860300,Sara Buson,2011,24
6503935765,G. Gruez,1995,23
36815730200,G. Bordier,2010,20
16053936800,Guy Bart Stan,2006,19
57190482605,Philippe Gaspar,1997,15
55713738800,Shanwen Zhang,2014,23
7003578247,Jean Paul Vilain,1993,14
56209467400,Masoud Tabatabaei,2012,22
57000438900,Mame Diarra Bousso Lo-Ndiaye,2015,25
57199311431,J. M. David,1993,25
56440276700,Christophe Vroland,2014,25
6602210591,Michal Koselja,1994,24
24831780600,M. A. García-Ñustes,2011,24
54783052500,G. Olivier,2011,27
27667490600,Belhassen Akrout,2009,19
7004568415,S. Kordic,2005,15
23396237400,Agnés Arnould,1996,6
57204709997,Yuki Sakurai,2018,28
56818519200,Martin Kaufmann,2016,26
57201640647,Stephany Nieto,2018,28
57195236136,Gang Lu,1994,24
57191977300,O. Leévrier,2001,17
23388108000,A. Babouri,2005,17
35558768600,Silvia Juglea,2010,28
18036686800,Peter Athron,2016,26
22936648000,Emmanuel Conchon,2005,15
57015149100,Frederico Alvares,2015,25
7005479075,Brian F. Hutton,2002,27
22836840800,A. Theetten,2007,15
35772692300,Adrian Prantl,2008,21
55193865600,Junjie Lai,2013,22
15845366400,Krzysztof Grudzien,2010,20
35194003700,Nuno Fachada,2018,28
26536592400,Elika Saïdi,2009,20
23092097000,Marco Propato,2005,15
6701572869,Anca Draghici,2008,20
35075788700,Frédéric Brigui,2009,19
6603796085,S. Markovitch,1993,25
55354900900,E. Salze,2011,23
37078962100,Jean Philippe Deblonde,2012,20
22951789900,M. Renaudat,2007,17
55133904100,Jerome Adrien,2004,19
6603707328,Alexandre Gattiker,2005,19
6506226345,Israel Fernandez-Cadenas,2013,23
57189700482,Deepak D’Souza,2006,16
55325382800,W. Aniszewski,2012,22
35227961100,P. Spradlin,2005,26
55733243500,Min Chen,2007,17
55111123900,Valéry Merminod,2008,18
35799563100,C. Calvez,2010,20
56623153300,Amir Pirayesh Neghab,2015,25
34978893900,J. Palisson,2009,19
7004469015,Davy Gérard,2002,14
57190132993,Jason Chevrie,2016,26
18133845700,Jens Patommel,2004,14
9337413800,Cigdem Sengul,2009,18
24576529900,David Ameller,2014,20
14321338800,Maike Buchin,2014,26
12806559200,Alexandra Viel,1998,10
36444999300,Wei Hsiang Liao,2013,21
7004903177,A. Ehrlacher,1992,13
7003772158,M. Fily,1990,18
6506926785,Luca Pugi,2010,20
57192013949,Jiapeng Chen,2016,28
57193504212,Mohamed Beji,2016,26
6505670693,C. Pascot,2008,18
6701841220,P. Lamalle,2000,23
36833966800,J. Hanley,2013,23
7102198018,M. Yasui,2002,16
8746060700,Roman Lesyk,2012,28
55242726000,Olivier Garcia,2007,17
35766455300,Manuel Briand,2006,23
35322214100,Andrei Furda,2010,20
57192912747,Lorenzo Rossi,2010,20
7003530550,J. Purans,1995,16
6602722189,Woihiba Aggoune,1998,12
6701669898,M. Bourdin,1992,22
7006595702,Mikhail Y. Kovalyov,1999,9
14630221100,Tristram T. Hyde,2004,14
56938120800,Ba Huy Tran,2015,25
21742183000,Gilles Coppin,2002,12
16235011600,Reena T N Shetty,2006,16
17435376600,Asad Mahmood,2005,17
56041843800,Xuebin Qin,2017,27
7102864079,P. I. Barton,1997,20
8932443100,Baolin Sun,2010,20
36137719000,K. H. Richter,1996,21
55343385700,Dominique Philippe Martin,2013,25
55584822600,Tom Jorquera,2012,22
56343961900,G. Seckmeyer,2000,16
6701584665,V. A. Dougalis,1996,20
7003670084,J. C. Pihan,1991,25
8629966900,Richard Vuduc,2005,27
6508055161,Florian Raucoules,1996,21
57203546196,Radim Cmar,2016,25
7103029822,B. Boyer,1991,17
56042729400,Grégory Moura,2017,23
56250454900,M. Verdier,1996,8
57189890024,Rui Pedro Ferreira Da Costa,2015,25
23389571900,Ana Mincholé,2014,24
9269377400,Nizar Kerkeni,2005,15
55923399200,Dashnor Hoxha,1998,8
57196723426,Eric Bouvier,1997,21
55885528000,Yves Janin,2013,24
54402533600,Aimeric Courville,2011,24
6507687503,G. Delo,2016,26
15825998500,R. V. Skuridin,2001,16
24724769000,Teck Kiong Lee,2007,17
6506072057,Gaspard Hakizimana,1995,23
7006469391,Michael O'Boyle,1997,7
16550932400,Suprijanto D.,2016,26
57203905637,C. Jun,2008,23
57196829622,F. Guichard,2002,16
8220515400,Pham Minh Chau,2005,15
7004397647,Jeff Heflin,2011,21
14032129400,Samuel Rochet,2004,14
7202142345,Gareth Barnes,2007,21
6505800528,Jon Aevar Palmason,2004,14
6602792008,T. Dachraoui,1997,20
24479542100,Josiane Caron-Pargue,2009,19
6506808301,Nadia Karouche,1995,20
55940528700,S. Szulman,1993,5
56912452400,C. Gaurel,2015,25
7004140153,Gaelle Fromont,1991,26
7103360196,Ch Wild,2007,17
57205489290,Yankai Xing,2018,28
24483870500,Daniele Pinchera,2018,28
55728080300,H. Dufour,1990,27
36805688500,H. Dehmous,2006,16
22984492600,C. Borownjack,2006,16
8987012400,Florian Daniel,2009,20
6507983251,Nicolas Rougemaille,2002,12
6505856375,Vahe Der Gharapetian,1995,23
6603195255,Albert Montillo,2014,24
7005255919,Marco Romoli,1997,20
6701843044,Sharon O'Kane,2010,20
6602994637,Ioannis Vakalis,2017,27
55583398900,Claire Lecompte,2006,16
7202791123,Barry Burke,2002,12
25651567700,Sophie Humbert,2008,18
55354973300,Adrien Jauffret,2012,22
8845110900,L. Bacchetta,2001,17
23007422900,G. Clodic,2007,17
54897924400,Elena Kutumova,2012,23
55005274500,Slim Ben Halima,2011,22
55928070700,Kari Kautio,2007,22
7101706282,Craig G. Chambers,2002,16
55628553615,K. Mori,2000,18
57204805262,Damien Garreau,2018,28
7201547237,J. B. Lister,2001,17
37090378700,G. Azzi,2008,18
14123054200,Leonardo Cerliani,2016,28
36706083300,Mayler Martins,2014,25
23993639500,Stuart A. Boden,2015,25
42262440700,Sarra Mamoghli,2011,25
8932291600,Cherifa Boukacem,2000,18
7409922788,Nguyen Thanh Long,1993,25
55994774600,P. Bourret,1992,22
56333368400,Adrien Rougny,2014,24
6602309215,Luuk Dorren,2004,14
8561545400,J. Guerin,1990,28
55508506300,Fritz Schurig,2013,28
7004004163,K. Kaluzynski,1993,24
57201576083,José Penuelas,2015,28
16642711300,Zaher Kharboutly,2007,21
7004015876,R. Gunnella,1993,18
6603646574,Brian Curtiss,2006,16
32868078200,Samir Ouchani,2008,18
14038740300,Joseph A. Baur,2010,21
7201701828,J. Mohr,1999,9
57191372851,Tarun Kumar Agrawal,2016,26
55790575700,Guillaume Gruntz,2013,25
25029342100,E. Wijaya,2011,22
36081402600,Zonghua Zhang,2008,18
6602364277,X. Bozec,1990,8
57203254475,Samy Bengio,1995,6
56316087200,Michaël Rao,2014,24
57202502065,Jiahui Zhang,2018,28
57190294408,A. Romer,2016,26
57196800029,Keith Gray,1999,19
6506093909,Marc Porcheron,1999,12
57204200306,Y. Damak,2018,28
16416836700,M. Coulombier,2007,19
15822952100,G. H. Welsh,2011,21
56518198900,Elodie Groult,2014,24
36162951800,Karim Hammoudi,2010,19
7005732640,Konstantinos Tsakalis,2011,21
57189447673,Naser Movahedinia,2017,27
56247339000,Bekir B. Turker,2018,25
57196198475,Yu Zhang,2003,13
6602110548,Robert Jenssen,2017,27
23493576400,Nicole Rheaume,2008,18
36815071400,Francesca Bacci,2010,20
8866496400,Alain Donzier,2005,15
25031141100,Abdlemalik Ahmed-Taleb,2008,18
56269634600,J. Pallares,2006,19
10439519900,Hing Leung,2004,14
55923509600,Jesus Siquoiros,1996,22
6603851218,A. Papandreou-Suppappola,2009,17
6508040828,A. Bendjama,1998,15
15822115900,Dimitri Aldakov,2006,21
23492144200,Z. El Bitar,2004,18
13702627700,Cǎlin Gheorghe Buzea,2014,26
37080501000,Anirban Dutta,2013,23
7006739073,A. M. Chavan,2001,17
56688958500,Qinglin Lu,2015,25
7004848215,Andrew Stubbs,2008,26
7102334842,H. Bach,2005,15
56415052400,Mohammad Abuoudeh,2014,24
8928510700,J. C. Suárez,2002,23
56032382600,Stéphanie Courau,2004,14
57203142642,Junior Dongo,2018,28
35867872100,David Eckhoff,2018,28
54990743500,Jiefeng Chen,2012,22
56524030300,Philippe Fournier,2000,13
12545360900,G. Longoni,2006,16
35568078700,J. P. Ponthot,2001,12
7006827486,Alfred M. Bruckstein,1997,10
36456799400,Koji Ando,2018,28
6508390263,François Pilarski,1998,20
6602494971,W. Maślana,2001,13
34881358700,Geneviève Chêne,1990,16
25724788200,L. Tibaldo,2009,26
57199852373,Anindya Mukherjee,2011,21
7004506678,Jean Marc Chaix,1993,18
7203068740,Van Khanh Nguyen,2002,15
55473068300,Hanna J. Wagner,2018,28
7004345503,Lawrence L. Larmore,2008,18
8292732600,Christian Schill,2005,25
6505929227,Henri Moissinac,1995,23
54998430000,Michelle E. Brazas,2015,25
25653680000,Gregory Burzicki,2009,22
57096118300,Jonás Fouz-González,2016,26
24725369100,Mohamed Sahraoui,2004,15
57188970474,Guillaume Averlant,2017,26
53870920400,Christian Van Husen,2018,28
7003426147,C. Templier,1992,17
56021886900,Peng Liu,2016,26
7006597686,Juan Jose Arranz,2005,26
15923892100,Youssef Serrestou,2005,17
56647867800,A. Garon,2011,21
45561643900,S. Pelisson,2008,26
7801310694,A. Benlogab,1993,24
7202706786,T. Stone,2015,25
7006254526,Bruno Andrieu,1992,8
8324123600,T. Quiniou,1999,14
7004131848,A. C. Bachoud-Lévi,1993,20
57192959023,Shuping Peng,2017,27
7404944998,Heimo Muller,2016,21
6701362379,Patrice Aknin,1992,8
7202746178,N. S. Scott,2008,17
7005069184,Jeremy Ekman,2000,18
55967638800,Maxime Sangnier,2012,22
6506919746,P. Horcajada,2006,25
15749854700,Fabien Blarel,2006,25
7402984501,Vladimir Volkov,1993,16
57197313812,R. Reichle,1999,19
20434705000,David Rossé,2007,17
56954716900,Émilien Joly,2015,27
35553760600,Benny Sudakov,2002,16
57191847671,Chabha Hireche,2017,26
57201112428,Khadija Jnat,2017,27
6508192140,S. Nicolay,2003,16
6508346516,Walter Akmouche,1999,17
54410536900,G. Jubelin,2008,22
37092659300,Sidonie Christophe,2009,19
25638905500,Damien Rialet,2008,18
57189242187,Carlos Montenegro Armas,2018,28
22950043700,Solenna Blanchard,2006,17
6507653001,J. Ghommem,2005,17
25924730500,Tony Bacchillone,2014,24
36870091000,B. Colin,2006,18
57198211717,J. Y. Michel,1999,19
7005959658,R. J. Twieg,1990,16
14522876100,Andaluzia Matei,2002,16
7101718241,Raúl V. Durán,2007,17
6603544777,Eric V. Denardo,2004,14
56522321600,Beibei Yao,2015,24
6506987012,Didier Michoud,1998,20
6602580029,Olfa Kanoun,2015,28
7004652935,Ben Oppenheimer,2001,19
7004121920,Mariam Molokhia,2004,22
8426329200,Lucia Frosini,2009,19
6603440801,S. Peñaranda,2009,19
55987130700,Manuel Marcoux,1998,16
55508068300,Marie Louise Ayoub,2012,28
12754936800,M. Bitter,1991,21
15123936800,Ismael Caballero,2011,21
7403127794,Roderick Chapman,2011,21
51462019800,Elian Pucheu,2007,17
7402861088,William Campbell,2009,19
36156220200,Olivier Nannipieri,2009,27
57188865482,Miao Zhang,2016,26
25031706900,Khaled Jouini,2007,18
15745644500,Christophe Held,2000,16
6507649342,Marcel Franckson,1994,19
21739249700,Ibrahima Giroux,2007,19
23992734700,Mohamad Mroue,2007,17
6506377355,Abdallah Benselama,1993,25
15830247300,S. Mimouni,2005,25
34873319000,Sara Perry,2018,28
53879342400,Claire Demoury,2011,21
55217619500,Mohand Bentobache,2013,23
57190075353,Christopher Melin,2014,24
8241580400,Jean Marc Mercantini,2004,14
56406433100,Anthony Payet,2014,24
7403279460,Y. Qiu,1997,21
26537039500,Messaouda Bouneb,2013,25
7005068948,P. Connell,1997,10
6506995939,P. Le Menn,1994,24
24172073100,Khaled Stephan,2006,17
26644242300,Angel Otárola,2014,24
57190984071,Thibault Cattelain,2015,25
56924949600,Mahmoud Mehdi,2004,25
30567801500,Giordano Tamburrelli,2014,24
57193451925,Vitali Liauchuk,2017,27
6603461129,J. Der Hagopian,1991,12
7102927329,J. S. Raynaud,1997,17
57191367286,Rahul Garg,2009,19
55787364000,Ghazaleh Khodabandelou,2013,23
7003997441,M. Colajanni,2007,17
7003301294,Ludwig Eckert,2000,17
57191237498,Damien Gertsch,1992,26
7202570769,Gonzalo Gonzalez,1995,23
57204503392,Armine Vardazaryan,2018,28
56880358800,Laurent Soubrevilla,2000,18
35722937400,Renlong Pan,2009,19
6603128534,J. Boudiombo,1997,20
6507739131,Leigh Orf,2016,22
54681205000,Chris J. Nicole,1998,20
55725007500,Dan Chen,2010,23
36606493800,Rémi Nédélec,2010,20
23391730700,Thomas Deiß,2018,28
15062342500,Bilal Haider Abbasi,2017,28
35615326500,V. V. Sazonov,2006,16
6602207838,Cyrus Sabet,2002,14
7005877072,A. Rachid,1990,4
57191381976,Hanyang Cao,2016,26
55266549700,Samir Bourekkache,2014,24
55881979800,Mario Edoardo Maresca,2015,25
6602257912,François Pincemin,1994,22
56371572800,Valérie Viet Triem Tong,2001,14
6602994675,L. Thien-Nga,2012,22
55946320900,Thierry Navarro,2013,23
12753977200,Christophe Hano,2006,28
57073210200,M. A. Josse,1993,11
25929089600,Atousa Assadihaghi,2007,18
57198703089,Steven Martin,2010,20
56043858700,B. Tassin,1990,26
8687184900,Liesbeth De Mol,2008,18
7102510065,Miguel Matos,2017,24
16238013300,Sylvain Conchon,2003,13
6603369548,Iordanis Koutsopoulos,2012,22
55432369200,S. Kuznetsov,1994,11
26634332300,S. Shafiei,2000,18
6602717645,Ralph Leppla,2005,15
6507200003,Guillaume Drin,1998,18
55143930500,Audrey Marteu,2012,25
57196963951,P. Retailleau,2003,20
55920005600,Fatma Somaa,2017,26
57188547905,Fraser M. Callaghan,2015,25
57073866500,Antoine Rojat,2015,25
36072008200,T. Li,2006,21
7102786032,Gérard Dreyfus,1990,3
57202317996,A. Krebs,2018,27
57202993228,Rahma Ben Fraj,2018,28
55445424400,Owen M. Thomas,2015,25
18433818800,C. Dalfó,2013,23
52263190600,David Buchman,2012,22
55789034300,M. Tadoum,2009,19
7006628963,C. M. Soukoulis,2002,14
6701515244,A. M. Kreshchuk,1996,21
57204587470,Jose Alfredo Alvarez Aldana,2018,28
36599001500,Said Oulmakhzoune,2010,20
55636165200,E. Alekseenko,2013,23
6602784593,Nikolay Mehandjiev,2011,15
6505612240,S. A. Chouakri,2005,15
7403563916,Chaofang Zhao,2018,28
25224178700,Sabine Soonckindt,2007,23
7201899037,Patrick Girard,2001,11
6602874278,Aleksei V. Fishkin,2000,16
7801471861,J. P. Cursolle,1994,24
36456875500,Jingyan Jourdan-Lu,2010,20
57202044943,Maroi Aloui,2018,28
16445110800,L. Watson,2012,26
35254275200,Emilie Troille,2010,20
16549533400,J. Ferrigno,2006,18
6602152826,Amar Ramdane-Cherif,1995,5
7003435386,Julio Cesar Dos Reis,2013,23
35073147000,I. Rodríguez,2008,18
8507636000,Mohamed Boumehraz,2005,15
56205388900,A. N. Montagnolil,2014,24
56703519000,Xenofon Foukas,2016,26
6506276289,Michel T. Semertzidis,1994,24
56735382900,Alanna Simpson,2017,27
34879672700,Amalia Cifor,2013,23
8360937600,Guillaume Koch,2004,13
9532342600,F. Pepe,2000,12
57198076590,P. Hartemann,2000,17
24478764700,A. De A Arájo,2007,17
55636044500,Eric Noeth,2015,25
57202152427,Pimon Kaewsamoet,2018,28
56519605600,Rishikesh Sahay,2017,27
36652494300,Andrei Giurgiu,2010,20
22433871900,Christoph Schnörr,2003,13
23393352500,Gaëlle Loosli,2003,16
35622380600,Juliette Martin,2002,15
6603957178,Maria Virginia Aponte,1996,12
57192667272,Montserrat Villa Martin,2016,26
12799252000,Joseph Schacherer,2004,23
56153148000,Thanh Dinh Ta,2014,24
11940350400,Claire Whelan,2005,15
7003334238,H. C. Heus,2002,16
57189846550,Julia Ilin,2017,27
6603755492,Kunio Kasugai,2010,20
8601862500,Nicolas Perlot,2017,27
14015165800,Nicolas Boillot,2011,23
36550366200,Olivier Lardier,2010,20
24077869300,Richard Wimmer,2004,17
7003676233,Ignasi Corbella,2000,10
